damageDealtToTurrets,neutralMinionsKilledTeamJungle,quadraKills,magicalDamageTaken,season,firstTowerKill,firstInhibitorKill,perk2Var2,firstTowerAssist,perk2,role,win,unrealKills,perk3,doubleKills,item2,item5,lane,largestCriticalStrike,totalDamageDealt,perk2Var3,playerScore7,perk0Var1,damageDealtToObjectives,neutralMinionsKilledEnemyJungle,tripleKills,magicDamageDealt,totalTimeCrowdControlDealt,totalMinionsKilled,trueDamageTaken,totalUnitsHealed,perk0,playerScore6,timestamp,firstBloodAssist,trueDamageDealt,perk2Var1,perk1Var2,champion,killingSprees,perk4,gameId,perk5,visionScore,assists,perk1Var1,perk5Var3,magicDamageDealtToChampions,perk0Var3,champLevel,firstInhibitorAssist,item3,perk5Var1,perk3Var1,physicalDamageDealt,participantId,perk0Var2,longestTimeSpentLiving,playerScore4,largestMultiKill,item4,totalPlayerScore,queue,objectivePlayerScore,firstBloodKill,totalDamageTaken,item1,playerScore9,timeCCingOthers,item6,inhibitorKills,damageSelfMitigated,playerScore2,wardsPlaced,goldSpent,pentaKills,playerScore8,perk3Var3,physicalDamageTaken,perk4Var3,perk1Var3,visionWardsBoughtInGame,totalDamageDealtToChampions,physicalDamageDealtToChampions,perk3Var2,playerScore3,playerScore5,playerScore0,perk4Var1,totalHeal,goldEarned,perk1,sightWardsBoughtInGame,playerScore1,neutralMinionsKilled,item0,perkSubStyle,perkPrimaryStyle,combatPlayerScore,kills,perk4Var2,deaths,trueDamageDealtToChampions,wardsKilled,largestKillingSpree,totalScoreRank,platformId,perk5Var2,turretKills
0,0,0,6095,7,False,False,,False,,SOLO,True,0,,0,3078,0,TOP,0,56599,,0,,0,0,0,26770,295,69,2054,1,,0,1474473459773,False,0,,,17,1,,2298565675,,0,7,,,10855,,13,True,0,,,29829,9,,990,0,1,0,0,33,0,False,12823,3153,0,0,3340,0,0,0,2,7883,0,0,,4674,,,0,17389,6533,,0,0,0,,1062,8315,,0,0,0,1055,,,0,3,,3,0,0,2,0,NA1,,2
0,,0,11849,7,False,True,,False,,NONE,True,0,,0,3285,0,MID,0,23732,,0,,0,,0,16691,132,12,531,5,,0,1474430319464,False,0,,,10,3,,2298366170,,0,44,,,10339,,18,False,3157,,,7040,3,,734,0,1,3116,0,65,0,False,19215,3112,0,0,2052,1,0,0,0,10700,0,0,,6834,,,0,12789,2450,,0,0,0,,9813,11884,,0,0,0,1001,,,0,12,,4,0,0,6,0,NA1,,2
0,0,0,5709,7,False,True,,True,,DUO,True,0,,0,3102,1011,TOP,0,61923,,0,,0,0,0,39673,322,73,243,1,,0,1474341960943,False,624,,,17,1,,2297482337,,0,12,,,19952,,14,False,3009,,,21625,6,,0,0,1,3052,0,33,0,False,12539,3151,0,0,3340,1,0,0,2,9250,0,0,,6586,,,0,23643,3595,,0,0,0,,2044,9475,,0,0,0,2033,,,0,6,,0,96,0,6,0,NA1,,0
0,0,0,1782,7,False,False,,False,,SOLO,True,0,,0,3102,0,TOP,0,42306,,0,,0,0,0,24986,180,66,26,1,,0,1474330259842,False,0,,,17,1,,2297320042,,0,2,,,8138,,12,False,1036,,,17320,4,,360,0,1,0,0,33,0,False,6695,3151,0,0,3340,0,0,0,2,6500,0,0,,4886,,,0,10935,2796,,0,0,0,,526,6603,,0,0,0,2033,,,0,3,,1,0,0,3,0,NA1,,0
0,11,0,1787,7,False,False,,False,,NONE,True,0,,0,3151,1028,TOP,0,62634,,0,,0,5,0,39034,402,53,0,1,,0,1474328608332,False,936,,,17,2,,2297302732,,0,8,,,10282,,13,False,3102,,,22664,6,,488,0,1,3052,0,33,0,False,11291,1001,0,0,3340,0,0,0,4,8050,0,0,,9503,,,0,13337,2916,,0,0,0,,662,9882,,0,0,16,2033,,,0,8,,3,138,0,4,0,NA1,,0
0,0,0,4400,7,True,False,,False,,DUO_SUPPORT,True,0,,1,3151,0,TOP,0,54794,,0,,0,1,0,36789,356,40,0,1,,0,1474326921109,False,0,,,17,1,,2297262318,,0,20,,,10555,,13,True,3102,,,18004,2,,0,0,2,0,0,33,0,False,9415,3009,0,0,3340,0,0,0,2,7050,0,0,,5014,,,0,13594,3038,,0,0,0,,816,8976,,0,0,1,2033,,,0,6,,0,0,0,6,0,NA1,,2
0,0,0,4109,7,False,False,,True,,SOLO,True,0,,1,3151,0,TOP,0,56377,,0,,0,0,0,35024,319,71,2000,1,,0,1474324653647,False,0,,,17,2,,2297237045,,0,11,,,11648,,14,False,3102,,,21353,1,,890,0,2,0,0,33,0,False,11934,3009,0,0,3340,0,0,0,2,7050,0,0,,5824,,,0,14546,2897,,0,0,0,,643,9057,,0,0,0,2033,,,0,6,,2,0,0,4,0,NA1,,3
0,0,0,2250,7,False,False,,False,,SOLO,True,0,,0,3115,0,TOP,0,69609,,0,,0,0,0,47622,280,88,74,1,,0,1474322924935,False,824,,,17,1,,2297187556,,0,8,,,15358,,14,True,1052,,,21162,10,,899,0,1,1026,0,33,0,False,9637,3151,0,0,3340,0,0,0,2,7985,0,0,,7312,,,0,18097,2738,,0,0,0,,194,8718,,0,0,0,2033,,,0,4,,4,0,0,3,0,NA1,,2
0,,0,7596,7,True,False,,False,,NONE,True,0,,0,3158,0,MID,0,40187,,0,,0,,0,33428,20,37,160,1,,0,1474239018032,False,952,,,75,0,,2296610054,,0,24,,,14875,,15,True,3285,,,5807,5,,434,0,1,1058,0,65,0,False,14867,2031,0,0,2052,0,0,0,0,8400,0,0,,7110,,,0,17578,1751,,0,0,0,,1921,9267,,0,0,0,3165,,,0,3,,5,952,0,0,0,NA1,,1
0,0,0,6516,7,False,False,,False,,DUO_SUPPORT,False,0,,0,3157,0,BOTTOM,0,19768,,0,,0,0,0,15156,23,13,528,1,,0,1474102336097,False,0,,,1,0,,2295083516,,0,6,,,7708,,14,False,3802,,,4611,10,,523,0,1,0,0,2,0,False,19479,2045,0,0,3340,0,0,0,20,7950,0,0,,12434,,,0,8070,361,,0,0,0,,221,8203,,0,0,0,3092,,,0,1,,11,0,0,0,0,NA1,,0
0,5,0,4675,7,False,False,,False,,SOLO,False,0,,0,3285,0,MID,0,77130,,0,,0,0,0,67700,61,99,138,1,,0,1474100259573,False,0,,,45,0,,2295081600,,0,6,,,7710,,14,False,1001,,,9429,8,,685,0,1,1052,0,2,0,False,15846,3165,0,0,3340,0,0,0,6,7335,0,0,,11033,,,0,7960,250,,0,0,0,,678,8142,,0,0,5,1056,,,0,4,,8,0,2,0,0,NA1,,0
0,0,0,2476,7,False,False,,False,,DUO_SUPPORT,True,0,,0,3009,1004,BOTTOM,20,25008,,0,,0,0,0,20916,41,16,1000,1,,0,1474097904075,False,0,,,1,0,,2295028785,,0,14,,,8980,,13,True,3157,,,4091,10,,585,0,0,1033,0,2,0,False,11833,2045,0,0,3340,0,0,0,33,8675,0,0,,8356,,,0,9714,734,,0,0,0,,270,9400,,0,0,0,3092,,,0,0,,6,0,1,0,0,NA1,,0
0,0,0,5696,7,False,False,,False,,SOLO,True,0,,0,0,0,MID,0,82921,,0,,0,2,0,74741,76,101,240,1,,0,1474095693455,False,1066,,,45,2,,2295040755,,0,6,,,14051,,14,True,3285,,,7113,3,,627,0,1,3020,0,2,0,False,9140,3165,0,0,3340,0,0,0,9,7850,0,0,,3203,,,0,14272,221,,0,0,0,,536,11135,,0,0,2,1056,,,0,9,,4,0,0,4,0,NA1,,2
0,3,0,999,7,False,,,False,,SOLO,True,0,,0,1001,1029,TOP,0,78356,,0,,0,1,0,51883,366,101,356,1,,0,1474093166862,False,0,,,17,1,,2295007288,,0,10,,,15360,,16,,3151,,,26472,4,,1173,0,1,3143,0,2,0,False,7604,3742,0,0,3340,0,0,0,13,10100,0,0,,6247,,,0,16981,1620,,0,0,0,,974,11088,,0,0,4,2033,,,0,3,,1,0,0,2,0,NA1,,1
0,0,0,6659,7,False,False,,False,,SOLO,True,0,,2,3020,0,TOP,0,112159,,0,,0,4,0,77724,510,119,340,1,,0,1474065407906,False,1180,,,17,1,,2294332800,,0,6,,,22823,,16,False,3115,,,33254,10,,1574,0,2,3089,0,33,0,False,16064,3151,0,0,3340,1,0,0,7,11600,0,0,,9065,,,0,26811,3897,,0,0,0,,920,11751,,0,0,4,2033,,,0,11,,1,90,0,10,0,NA1,,1
0,0,0,3244,7,False,False,,False,,DUO,True,0,,0,3020,0,TOP,0,71644,,0,,0,0,0,42254,291,93,453,1,,0,1474063768631,False,0,,,17,1,,2294294177,,0,5,,,14743,,13,False,3115,,,29389,8,,1434,0,1,1052,0,33,0,False,10520,3151,0,0,3340,1,0,0,5,8235,0,0,,6823,,,0,18183,3439,,0,0,0,,786,9001,,0,0,0,2033,,,0,5,,1,0,0,5,0,NA1,,3
0,,0,12765,7,False,False,,False,,NONE,True,0,,0,1043,0,MID,0,33578,,0,,0,,0,1641,527,19,0,1,,0,1474062041678,False,1116,,,48,1,,2294289938,,0,17,,,1641,,17,True,1036,,,30821,7,,634,0,1,0,0,65,0,False,16915,3078,0,0,2052,0,0,0,0,8783,0,0,,4149,,,0,11692,8934,,0,0,0,,5940,9996,,0,0,0,3748,,,0,2,,4,1116,0,2,0,NA1,,1
0,,0,6391,7,False,,,False,,NONE,False,0,,2,2031,3082,MID,0,43738,,0,,0,,0,37609,129,38,80,1,,0,1474060703241,False,1812,,,33,3,,2294263147,,0,7,,,13222,,14,,3047,,,4315,4,,363,0,2,1028,0,65,0,False,15524,3068,0,0,2052,0,0,0,0,7900,0,0,,9052,,,0,17393,2358,,0,0,0,,607,8937,,0,0,0,3075,,,0,7,,6,1812,0,3,0,NA1,,0
0,5,0,7235,7,False,False,,False,,DUO_SUPPORT,False,0,,0,3108,0,BOTTOM,0,78608,,0,,0,0,0,57277,1610,80,300,1,,0,1473914890208,False,10200,,,20,0,,2293361581,,0,5,,,4625,,15,False,3512,,,11131,5,,1266,0,1,3105,0,400,0,False,22456,3003,0,0,3340,0,0,0,37,10950,0,0,,14919,,,0,4625,0,,0,0,0,,2446,11603,,0,0,5,2301,,,0,1,,6,0,1,0,0,NA1,,1
0,0,0,8793,7,False,False,,False,,SOLO,False,0,,0,3115,1026,TOP,0,87983,,0,,0,0,0,58136,287,139,844,1,,0,1473911861714,False,0,,,17,0,,2293087041,,0,8,,,17579,,16,False,3020,,,29846,5,,469,0,0,1052,0,400,0,False,20450,3151,0,0,3340,0,0,0,9,9085,0,0,,10813,,,0,18216,637,,0,0,0,,458,10411,,0,0,0,2033,,,0,0,,10,0,0,0,0,NA1,,0
0,2,0,1012,7,False,,,False,,SOLO,False,0,,0,1001,0,TOP,0,44186,,0,,0,0,0,23917,133,82,336,0,,0,1473910052358,False,0,,,17,0,,2293083581,,0,0,,,5523,,12,,0,,,20268,10,,445,0,0,0,0,400,0,False,6978,3151,0,0,3340,0,0,0,4,4000,0,0,,5629,,,0,6246,723,,0,0,0,,0,4841,,0,0,2,2033,,,0,0,,3,0,0,0,0,NA1,,0
0,1,0,226,7,False,,,False,,SOLO,True,0,,0,1001,0,TOP,0,50780,,0,,0,0,0,27763,139,101,14,1,,0,1473908230233,False,0,,,17,0,,2293079845,,0,1,,,4544,,12,,1042,,,23017,5,,0,0,1,0,0,400,0,False,1968,3151,0,0,3340,0,0,0,2,4300,0,0,,1727,,,0,5056,512,,0,0,0,,90,6026,,0,0,1,2033,,,0,1,,0,0,0,0,0,NA1,,0
0,0,0,1437,7,False,,,False,,SOLO,False,0,,0,1011,0,TOP,0,70529,,0,,0,0,0,44607,181,137,124,1,,0,1473903127393,False,0,,,17,0,,2292972914,,0,0,,,9625,,13,,1058,,,25921,1,,1280,0,0,0,0,2,0,False,6180,2003,0,0,3340,0,0,0,2,5550,0,0,,4618,,,0,11135,1509,,0,0,0,,561,6049,,0,0,0,3151,,,0,0,,1,0,0,0,0,NA1,,0
0,0,0,2112,7,False,False,,False,,DUO,True,0,,0,3285,0,BOTTOM,0,52096,,0,,0,1,0,34186,1115,57,0,1,,0,1473884280879,False,5850,,,20,0,,2292747270,,0,4,,,7538,,12,False,1029,,,12060,2,,916,0,0,1052,0,33,0,False,9403,3158,0,0,3340,0,0,0,8,7035,0,0,,7291,,,0,8453,914,,0,0,0,,1742,7783,,0,0,1,2301,,,0,0,,2,0,0,0,0,NA1,,3
0,0,0,10309,7,False,False,,False,,SOLO,False,0,,0,3071,0,TOP,278,78638,,0,,0,0,0,8266,606,100,604,1,,0,1473798182047,False,1135,,,150,0,,2292223049,,0,4,,,1361,,15,False,3102,,,69235,4,,383,0,1,1029,0,400,0,False,27366,1001,0,0,3340,0,0,0,10,9400,0,0,,16453,,,0,6222,4860,,0,0,0,,602,9527,,0,0,0,3022,,,0,3,,10,0,4,0,0,NA1,,0
0,,0,2557,7,True,False,,False,,NONE,True,0,,1,3046,3134,MID,410,44840,,0,,0,,0,3168,55,27,1950,1,,0,1473795682589,False,1278,,,104,2,,2292193543,,0,13,,,1493,,17,True,3031,,,40394,10,,519,0,2,3155,0,65,0,False,16400,1001,0,0,2052,0,0,0,0,9950,0,0,,11893,,,0,19249,16477,,0,0,0,,522,11298,,0,0,0,3184,,,0,8,,6,1278,0,3,0,NA1,,2
0,,0,13088,7,False,True,,True,,NONE,True,0,,2,3190,3108,MID,0,32056,,0,,0,,0,24757,381,13,1476,5,,0,1473793359746,False,1052,,,16,3,,2292158770,,0,37,,,16721,,16,False,3024,,,6246,7,,357,0,2,3083,0,65,0,True,19886,3069,0,0,2052,1,0,0,0,10800,0,0,,5321,,,0,19810,2037,,0,0,0,,11192,12047,,0,0,0,2051,,,0,12,,4,1052,0,5,0,NA1,,0
0,0,0,1750,7,False,False,,False,,DUO,True,0,,0,1011,0,TOP,0,69403,,0,,0,2,0,41710,360,88,0,1,,0,1473791768492,False,699,,,17,0,,2292189907,,0,10,,,4625,,13,False,0,,,26994,6,,352,0,1,0,0,33,0,False,7067,3009,0,0,3340,1,0,0,2,4750,0,0,,5316,,,0,6350,1724,,0,0,0,,501,8322,,0,0,2,3065,,,0,1,,2,0,0,0,0,NA1,,4
0,5,0,5526,7,False,True,,False,,DUO,True,0,,0,3115,0,TOP,0,78109,,0,,0,0,0,54909,570,70,210,1,,0,1473789913130,False,0,,,268,0,,2292138454,,0,10,,,15682,,14,False,1058,,,23200,5,,414,0,1,3020,0,33,0,False,17997,3116,0,0,3340,2,0,0,6,9050,0,0,,12260,,,0,16707,1024,,0,0,0,,1152,10164,,0,0,5,1056,,,0,3,,6,0,0,0,0,NA1,,2
0,0,0,1736,7,False,False,,False,,DUO_SUPPORT,True,0,,0,1052,0,BOTTOM,0,19904,,0,,0,0,0,10876,10,12,312,1,,0,1473782027753,False,0,,,268,0,,2292125146,,0,3,,,3003,,10,False,0,,,9027,5,,489,0,0,0,0,33,0,False,6962,2045,0,0,3340,1,0,0,12,3085,0,0,,4912,,,0,3292,288,,0,0,0,,480,5516,,0,0,0,3098,,,0,0,,2,0,0,0,0,NA1,,1
0,0,0,3167,7,False,False,,False,,SOLO,True,0,,0,3115,0,BOTTOM,0,80744,,0,,0,0,0,57146,383,91,0,1,,0,1473779721687,False,0,,,268,1,,2292108649,,0,10,,,17009,,15,True,0,,,23597,5,,838,0,1,0,0,33,0,False,12504,3116,0,0,3340,0,0,0,4,8500,0,0,,9337,,,0,18090,1081,,0,0,0,,1137,9751,,0,0,0,3092,,,0,3,,4,0,0,3,0,NA1,,1
0,0,0,1184,7,False,True,,False,,DUO,True,0,,1,1001,0,TOP,220,67130,,0,,0,1,0,40939,168,89,440,1,,0,1473731732129,False,0,,,17,1,,2291600948,,0,9,,,9485,,12,False,3085,,,26190,3,,480,0,2,0,0,33,0,False,6809,3115,0,0,3340,2,0,0,3,6400,0,0,,5184,,,0,12392,2906,,0,0,0,,339,7605,,0,0,1,1056,,,0,3,,1,0,0,3,0,NA1,,1
0,0,0,9649,7,False,False,,False,,SOLO,True,0,,0,3116,0,TOP,0,144238,,0,,0,3,0,103273,774,146,216,1,,0,1473728795420,False,0,,,17,1,,2291528173,,0,10,,,29788,,18,False,3083,,,40965,7,,1609,0,1,0,0,33,0,False,20773,3102,0,0,3340,0,0,0,8,11800,0,0,,10907,,,0,34310,4522,,0,0,0,,2031,14091,,0,0,3,3151,,,0,7,,3,0,0,6,0,NA1,,2
0,,0,20729,7,False,False,,False,,NONE,False,0,,3,3068,2138,MID,125,90072,,0,,0,,0,77821,4989,62,230,5,,0,1473725682414,False,483,,,33,5,,2291477456,,0,14,,,31865,,18,False,3091,,,11767,2,,204,0,2,3800,0,65,0,False,44110,3742,0,0,2052,0,0,0,0,15400,0,0,,23151,,,0,39225,6876,,0,0,0,,6387,14937,,0,0,0,3075,,,0,17,,13,483,0,4,0,NA1,,0
0,0,0,3326,7,True,False,,False,,DUO,True,0,,0,3151,0,BOTTOM,0,47407,,0,,0,2,0,31898,214,47,0,1,,0,1473627636739,False,0,,,17,1,,2290790806,,0,7,,,11993,,12,True,1057,,,15509,9,,0,0,1,0,0,33,0,True,8047,3092,0,0,3340,1,0,0,0,7120,0,0,,4720,,,0,15472,3478,,0,0,0,,529,9723,,0,0,2,3009,,,0,10,,0,0,0,10,0,NA1,,4
0,,0,8079,7,False,False,,False,,NONE,False,0,,1,3065,0,MID,0,65910,,0,,0,,0,45348,44,47,50,1,,0,1473625991530,False,1812,,,75,5,,2290771222,,0,12,,,14112,,18,False,3060,,,18749,9,,336,0,2,1057,0,65,0,False,37195,3001,0,0,2052,0,0,0,0,11870,0,0,,29065,,,0,25354,9430,,0,0,0,,1747,11981,,0,0,0,3102,,,0,12,,6,1812,0,3,0,NA1,,0
0,,0,7970,7,False,False,,True,,NONE,True,0,,3,1001,3089,MID,0,46533,,0,,0,,0,40525,192,22,325,5,,0,1473549937745,False,0,,,134,3,,2289797400,,0,17,,,20336,,15,True,3165,,,6008,7,,629,0,2,3113,0,65,0,False,12321,2031,0,0,2052,0,0,0,0,8950,0,0,,4024,,,0,22126,1790,,0,0,0,,2567,10396,,0,0,0,3112,,,0,9,,5,0,0,3,0,NA1,,1
0,4,0,11958,7,False,False,,False,,DUO_CARRY,False,0,,2,3020,1052,TOP,230,108668,,0,,0,0,0,76857,318,147,110,1,,0,1473547347219,False,470,,,17,3,,2289777599,,0,3,,,15037,,16,False,3085,,,31340,3,,429,0,2,3151,0,2,0,False,21046,3115,0,0,3340,0,0,0,3,10835,0,0,,8977,,,0,17961,2453,,0,0,0,,419,12039,,0,0,4,1056,,,0,12,,11,470,0,3,0,NA1,,0
0,,0,9551,7,False,False,,False,,NONE,False,0,,0,3052,0,MID,0,26884,,0,,0,,0,16775,2,29,22,3,,0,1473545916712,False,0,,,102,1,,2289739363,,0,12,,,7912,,15,False,3748,,,10108,8,,180,0,1,0,0,65,0,False,28273,2051,0,0,2052,0,0,0,0,9500,0,0,,18699,,,0,12155,4242,,0,0,0,,2688,9692,,0,0,0,3153,,,0,4,,11,0,4,2,0,NA1,,0
0,0,0,1600,7,False,False,,False,,NONE,True,0,,0,3009,0,JUNGLE,0,30460,,0,,0,0,0,17402,117,29,0,1,,0,1473532501825,False,0,,,17,1,,2289613988,,0,2,,,5091,,9,True,2003,,,13058,1,,0,0,1,0,0,33,0,False,5276,1028,0,0,3340,1,0,0,1,4600,0,0,,3675,,,0,7295,2203,,0,0,0,,356,5511,,0,0,0,3151,,,0,2,,0,0,0,2,0,NA1,,1
0,,0,11987,7,False,False,,False,,NONE,False,0,,0,2010,0,MID,0,47170,,0,,0,,0,44898,207,33,381,4,,0,1473523035862,False,101,,,45,2,,2289530917,,0,15,,,20742,,16,False,3089,,,2170,3,,192,0,1,3113,0,65,0,False,15303,3135,0,0,2052,0,0,0,0,10250,0,0,,2934,,,0,21281,437,,0,0,0,,2425,10660,,0,0,0,3165,,,0,8,,9,101,0,3,0,NA1,,1
0,0,0,3253,7,False,False,,False,,DUO,True,0,,0,1028,0,TOP,0,39695,,0,,0,0,0,25573,200,47,0,1,,0,1473521257229,False,0,,,17,1,,2289525664,,0,10,,,9807,,12,True,0,,,14122,2,,1353,0,1,0,0,33,0,False,7531,3512,0,0,3340,0,0,0,6,6400,0,0,,4278,,,0,12188,2381,,0,0,0,,788,7742,,0,0,0,3151,,,0,3,,0,0,0,3,0,NA1,,1
0,0,0,19458,7,False,True,,False,,SOLO,True,0,,0,3102,3116,TOP,0,264243,,0,,0,3,0,195136,1659,206,682,1,,0,1473517615582,False,0,,,17,2,,2289474631,,0,5,,,67112,,18,False,3027,,,69105,4,,1300,0,1,3022,0,33,0,False,50801,3151,0,0,3340,2,0,0,12,16950,0,0,,30660,,,0,78578,11465,,0,0,0,,10585,19133,,0,0,3,3211,,,0,14,,4,0,0,8,0,NA1,,4
0,0,0,20581,7,False,False,,False,,SOLO,False,0,,0,3512,3010,TOP,0,180827,,0,,0,0,0,171720,2030,199,632,1,,0,1473466450440,False,0,,,27,0,,2288758686,,0,8,,,19474,,18,False,1026,,,9106,3,,668,0,1,3151,0,400,0,False,45958,3116,0,0,3340,0,0,0,12,15025,0,0,,24744,,,1,19985,511,,0,0,0,,4900,14905,,0,0,0,3001,,,0,2,,10,0,1,0,0,NA1,,0
0,,0,18792,7,False,False,,False,,NONE,False,0,,2,3116,1052,MID,0,118841,,0,,0,,2,112068,851,72,640,1,,0,1473378048655,False,3133,,,55,3,,2288191141,,0,22,,,55682,,18,False,3001,,,3640,6,,304,0,3,1026,0,65,0,False,31445,3089,0,0,2052,0,0,0,0,14885,0,0,,12013,,,0,60385,1570,,0,0,0,,1862,15367,,0,0,0,3285,,,0,12,,14,3133,0,4,0,NA1,,0
0,0,0,1562,7,False,False,,False,,DUO,True,0,,2,0,0,TOP,0,37424,,0,,0,0,0,16911,57,59,0,1,,0,1473368709066,False,0,,,17,1,,2288075388,,0,6,,,3801,,9,False,3101,,,20512,3,,310,0,2,3108,0,32,0,False,4500,1043,0,0,3340,0,0,0,1,3600,0,0,,2938,,,0,6826,3024,,0,0,0,,259,6482,,0,0,0,1056,,,0,6,,1,0,0,5,0,NA1,,2
0,0,0,594,7,False,False,,False,,SOLO,True,0,,0,3116,0,TOP,0,43595,,0,,0,0,0,40476,314,72,649,1,,0,1473360839814,False,0,,,27,0,,2288016129,,0,6,,,3912,,10,False,3082,,,3119,4,,869,0,0,1028,0,33,0,False,8376,2033,0,0,3340,0,0,0,2,5525,0,0,,7132,,,1,4276,364,,0,0,0,,260,5928,,0,0,0,1082,,,0,0,,1,0,0,0,0,NA1,,0
0,,0,18098,7,True,False,,False,,NONE,True,0,,0,1036,3101,MID,91,23346,,0,,0,,0,4375,59,12,915,1,,0,1473358829874,False,1100,,,421,1,,2288014398,,0,18,,,2814,,18,True,3071,,,17871,10,,247,0,1,3075,0,65,0,False,31931,2051,0,0,2052,0,0,0,0,11200,0,0,,12917,,,0,8478,4563,,0,0,0,,2979,11694,,0,0,0,3742,,,0,6,,11,1100,0,2,0,NA1,,1
0,,0,3130,7,False,True,,True,,NONE,True,0,,0,2031,3028,MID,0,29674,,0,,0,,0,22409,129,15,0,5,,0,1473316027976,False,1116,,,267,0,,2287601993,,0,35,,,13086,,17,False,3089,,,6148,8,,567,0,1,3060,0,65,0,False,12133,1001,0,0,2052,1,0,0,0,9000,0,0,,9003,,,0,14934,732,,0,0,0,,6833,10705,,0,0,0,3096,,,0,2,,3,1116,0,0,0,NA1,,2
0,,0,0,7,False,False,,False,,NONE,False,0,,0,0,0,MID,0,0,,0,,0,,0,0,0,0,0,0,,0,1473309681165,False,0,,,55,0,,2287536840,,0,0,,,0,,11,False,0,,,0,2,,0,0,0,0,0,65,0,False,0,2003,0,0,2052,0,0,0,0,1400,0,0,,0,,,0,0,0,,0,0,0,,0,8480,,0,0,0,1058,,,0,0,,0,0,0,0,0,NA1,,0
0,,0,24345,7,False,False,,False,,NONE,False,0,,1,2031,3191,MID,67,80194,,0,,0,,0,74631,698,44,2061,4,,0,1473271829705,False,0,,,1,4,,2287163503,,0,11,,,38801,,18,False,3165,,,5563,7,,169,0,2,3116,0,65,0,False,35562,3020,0,0,2052,0,0,0,0,12700,0,0,,9155,,,0,40007,1206,,0,0,0,,3799,14032,,0,0,0,3285,,,0,13,,17,0,0,3,0,NA1,,0
0,,0,29569,7,False,False,,False,,NONE,True,0,,0,3060,3174,MID,0,89754,,0,,0,,0,83118,435,39,854,12,,0,1473192792631,False,0,,,40,0,,2286345099,,0,36,,,27909,,18,False,3190,,,6636,10,,340,0,0,3089,0,65,0,False,43130,3222,0,0,2052,0,0,0,0,16600,0,0,,12706,,,0,28414,505,,0,0,0,,16621,18951,,0,0,0,3069,,,0,0,,11,0,0,0,0,NA1,,1
0,,0,17402,7,False,False,,False,,NONE,False,0,,1,3801,1028,MID,0,56812,,0,,0,,0,31443,5,49,1670,1,,0,1473190425418,False,1416,,,102,1,,2286334866,,0,11,,,12816,,18,False,3748,,,23952,4,,268,0,2,3153,0,65,0,False,34616,3065,0,0,2052,0,0,0,0,12950,0,0,,15544,,,0,17750,3517,,0,0,0,,1142,12811,,0,0,0,3111,,,0,5,,11,1416,0,2,0,NA1,,0
0,,0,22934,7,False,False,,False,,NONE,True,0,,2,3116,3151,MID,0,84836,,0,,0,,1,80753,1270,77,4032,1,,0,1473179963466,False,2016,,,27,4,,2286275894,,0,22,,,33342,,18,False,3102,,,2066,6,,171,0,3,3143,0,65,0,False,52751,1026,0,0,2052,0,0,0,0,15450,0,0,,25785,,,0,36920,1561,,0,0,0,,5836,17079,,0,0,0,3027,,,0,16,,14,2016,0,4,0,NA1,,0
0,10,0,6814,7,False,False,,False,,SOLO,True,0,,0,3116,3026,TOP,0,186768,,0,,0,0,0,179238,2789,274,716,1,,0,1473151102236,False,1500,,,27,0,,2286213096,,0,6,,,22126,,18,False,3512,,,6030,5,,853,0,1,3060,0,2,0,False,37602,1033,0,0,3340,0,0,0,17,15225,0,0,,30072,,,3,23260,203,,0,0,0,,3128,17190,,0,0,10,3001,,,0,1,,9,930,25,0,0,NA1,,1
0,0,0,4813,7,False,False,,False,,SOLO,True,0,,0,3115,0,MID,0,72796,,0,,0,3,0,42240,220,114,0,1,,0,1473149500854,False,0,,,17,2,,2286188252,,0,3,,,11193,,14,False,1043,,,30555,1,,1092,0,1,1037,0,33,0,False,9921,3020,0,0,3340,0,0,0,5,6475,0,0,,5107,,,0,15226,4033,,0,0,0,,520,8956,,0,0,3,1055,,,0,6,,1,0,0,4,0,NA1,,3
0,,0,9267,7,False,False,,True,,NONE,True,0,,0,3020,0,MID,0,48630,,0,,0,,0,44328,0,40,140,1,,0,1473146994060,False,756,,,55,2,,2286205385,,0,21,,,16533,,17,False,1026,,,3546,6,,318,0,1,1052,0,65,0,False,14914,3089,0,0,2052,1,0,0,0,9535,0,0,,5506,,,0,18448,1158,,0,0,0,,633,11171,,0,0,0,3285,,,0,7,,9,756,0,2,0,NA1,,0
0,,0,5225,7,False,False,,False,,NONE,False,0,,0,2031,3135,MID,0,62998,,0,,0,,0,61665,174,52,399,4,,0,1473145182821,False,0,,,101,2,,2286203945,,0,15,,,22610,,18,False,3165,,,1333,2,,265,0,1,3010,0,65,0,False,19733,3112,0,0,2052,0,0,0,0,11850,0,0,,14108,,,0,22761,150,,0,0,0,,3652,12139,,0,0,0,3089,,,0,7,,9,0,0,2,0,NA1,,0
0,,2,7357,7,True,False,,False,,NONE,True,0,,6,3116,1057,MID,0,71697,,0,,0,,2,68357,565,61,784,1,,0,1473143541697,False,45,,,27,4,,2286202370,,0,14,,,32383,,18,True,3151,,,3295,8,,258,0,4,3108,0,65,0,False,21855,1052,0,0,2052,0,0,0,0,11305,0,0,,13713,,,0,33247,818,,0,0,0,,5853,13767,,0,0,0,3027,,,0,28,,5,45,0,12,0,NA1,,1
